,R2,MAE,MSE
0,0.5340012058088079,44.999247768746336,4339.205141356159
1,0.5824685169613166,44.8072106131313,4108.825806535407
2,0.5562102101478097,48.46758260586165,4999.706605817815
3,0.5603846943736186,48.23875860798403,4705.500082573973
4,0.6038687513017555,45.793286193340904,4123.407790481632
