R2,MAE,MSE
0.3055695556801913,43.92017705049743,4208.18375692892
0.2877194199020803,44.07003814739417,4045.307597035392
0.2577573736618817,49.41395685153694,5084.275493397341
0.17620887361843274,46.86815758032992,4649.597943328994
0.39239001980027743,44.82786464339253,4179.722898924385
